fecha,anio,mes_numero,dia_semana,es_fin_de_semana,canal,categoria,unidades_vendidas,ventas_netas,margen_total,media_movil_7d_unidades,media_movil_30d_unidades,prediccion_naive_proximo_dia,tendencia_ventas
2024-02-11,2024,2,7,True,Amazon,Electronica,3,250.04,85.96,5.0,4.966666,5.0,Tendencia estable
2024-02-12,2024,2,1,False,Amazon,Electronica,4,370.4,129.93,4.142857,5.033333,4.142857,Tendencia decreciente
2024-02-13,2024,2,2,False,Amazon,Electronica,4,369.41,129.11,3.714285,5.133333,3.714285,Tendencia decreciente
2024-02-14,2024,2,3,False,Amazon,Electronica,4,370.01,129.61,3.857142,5.233333,3.857142,Tendencia decreciente
2024-02-15,2024,2,4,False,Amazon,Electronica,4,370.4,129.93,3.714285,5.333333,3.714285,Tendencia decreciente
2024-02-16,2024,2,5,False,Amazon,Electronica,4,368.43,128.29,3.714285,5.433333,3.714285,Tendencia decreciente
2024-02-17,2024,2,6,True,Amazon,Electronica,4,368.82,128.62,3.714285,5.533333,3.714285,Tendencia decreciente
2024-02-18,2024,2,7,True,Amazon,Electronica,4,207.21,38.88,3.857142,5.633333,3.857142,Tendencia decreciente
2024-02-19,2024,2,1,False,Amazon,Electronica,4,272.22,65.94,4.0,5.733333,4.0,Tendencia decreciente
2024-02-20,2024,2,2,False,Amazon,Electronica,3,227.95,62.16,4.0,5.8,4.0,Tendencia decreciente
2024-02-21,2024,2,3,False,Amazon,Electronica,3,228.58,62.68,3.857142,5.833333,3.857142,Tendencia decreciente
2024-02-22,2024,2,4,False,Amazon,Electronica,3,225.41,60.04,3.714285,5.866666,3.714285,Tendencia decreciente
2024-02-23,2024,2,5,False,Amazon,Electronica,3,226.04,60.56,3.571428,5.9,3.571428,Tendencia decreciente
2024-02-24,2024,2,6,True,Amazon,Electronica,2,101.63,13.21,3.428571,5.866666,3.428571,Tendencia decreciente
2024-02-25,2024,2,7,True,Amazon,Electronica,2,104.8,15.85,3.142857,5.666666,3.142857,Tendencia decreciente
2024-02-26,2024,2,1,False,Amazon,Electronica,2,106.07,16.91,2.857142,5.466666,2.857142,Tendencia decreciente
2024-02-27,2024,2,2,False,Amazon,Electronica,2,102.26,13.74,2.571428,5.266666,2.571428,Tendencia decreciente
2024-02-28,2024,2,3,False,Amazon,Electronica,2,107.98,18.51,2.428571,5.0,2.428571,Tendencia decreciente
2024-02-29,2024,2,4,False,Amazon,Electronica,2,108.61,19.03,2.285714,4.7,2.285714,Tendencia decreciente
2024-03-05,2024,3,2,False,Amazon,Electronica,1,54.53,11.42,2.142857,4.4,2.142857,Tendencia decreciente
2024-03-06,2024,3,3,False,Amazon,Electronica,1,54.53,11.42,1.857142,4.066666,1.857142,Tendencia decreciente
2024-03-07,2024,3,4,False,Amazon,Electronica,1,54.53,11.42,1.714285,3.8,1.714285,Tendencia decreciente
2024-03-08,2024,3,5,False,Amazon,Electronica,1,54.53,11.42,1.571428,3.533333,1.571428,Tendencia decreciente
2024-03-09,2024,3,6,True,Amazon,Electronica,1,54.53,11.42,1.428571,3.266666,1.428571,Tendencia decreciente
2024-03-10,2024,3,7,True,Amazon,Electronica,1,54.53,11.42,1.285714,3.0,1.285714,Tendencia decreciente
2024-03-11,2024,3,1,False,Amazon,Electronica,1,54.53,11.42,1.142857,2.8,1.142857,Tendencia decreciente
2024-02-26,2024,2,1,False,Amazon,Deporte,2,97.43,16.65,2.142857,2.1,2.142857,Tendencia estable
2024-02-27,2024,2,2,False,Amazon,Deporte,2,93.01,12.96,2.142857,2.133333,2.142857,Tendencia estable
2024-02-28,2024,2,3,False,Amazon,Deporte,1,77.87,18.2,2.142857,2.166666,2.142857,Tendencia estable
2024-02-29,2024,2,4,False,Amazon,Deporte,1,79.64,19.68,2.0,2.166666,2.0,Tendencia estable
2024-03-01,2024,3,5,False,Amazon,Deporte,1,70.79,12.29,1.857142,2.166666,1.857142,Tendencia decreciente
2024-03-02,2024,3,6,True,Amazon,Deporte,1,72.56,13.77,1.714285,2.166666,1.714285,Tendencia decreciente
2024-03-03,2024,3,7,True,Amazon,Deporte,1,60.17,3.42,1.571428,2.166666,1.571428,Tendencia decreciente
2024-03-04,2024,3,1,False,Amazon,Deporte,1,69.02,10.81,1.285714,2.166666,1.285714,Tendencia decreciente
2024-03-05,2024,3,2,False,Amazon,Deporte,1,72.56,13.77,1.142857,2.1,1.142857,Tendencia decreciente
2024-03-06,2024,3,3,False,Amazon,Deporte,1,61.94,4.9,1.0,2.033333,1.0,Tendencia decreciente
2024-03-07,2024,3,4,False,Amazon,Deporte,1,77.87,18.2,1.0,1.966666,1.0,Tendencia decreciente
2024-03-26,2024,3,2,False,Amazon,Deporte,3,270.74,79.04,1.0,1.9,1.0,Tendencia decreciente
2024-03-27,2024,3,3,False,Amazon,Deporte,3,270.74,79.04,1.285714,1.9,1.285714,Tendencia decreciente
2024-03-28,2024,3,4,False,Amazon,Deporte,3,270.74,79.04,1.571428,1.9,1.571428,Tendencia decreciente
2024-03-29,2024,3,5,False,Amazon,Deporte,3,270.74,79.04,1.857142,1.9,1.857142,Tendencia estable
2024-03-30,2024,3,6,True,Amazon,Deporte,3,270.74,79.04,2.142857,1.9,2.142857,Tendencia creciente
2024-03-31,2024,3,7,True,Amazon,Deporte,3,270.74,79.04,2.428571,1.9,2.428571,Tendencia creciente
2024-04-01,2024,4,1,False,Amazon,Deporte,3,270.74,79.04,2.714285,1.9,2.714285,Tendencia creciente
2024-04-02,2024,4,2,False,Amazon,Deporte,3,270.74,79.04,3.0,1.9,3.0,Tendencia creciente
2024-04-03,2024,4,3,False,Amazon,Deporte,3,270.74,79.04,3.0,1.966666,3.0,Tendencia creciente
2024-04-04,2024,4,4,False,Amazon,Deporte,3,270.74,79.04,3.0,2.033333,3.0,Tendencia creciente
2024-04-05,2024,4,5,False,Amazon,Deporte,3,270.74,79.04,3.0,2.066666,3.0,Tendencia creciente
2024-04-06,2024,4,6,True,Amazon,Deporte,1,86.12,19.54,3.0,2.1,3.0,Tendencia creciente
2024-04-10,2024,4,3,False,Amazon,Deporte,1,96.03,30.61,2.714285,2.066666,2.714285,Tendencia creciente
2024-04-11,2024,4,4,False,Amazon,Deporte,1,96.03,30.61,2.428571,2.033333,2.428571,Tendencia creciente
2024-04-12,2024,4,5,False,Amazon,Deporte,1,96.03,30.61,2.142857,2.0,2.142857,Tendencia estable
2024-04-13,2024,4,6,True,Amazon,Deporte,2,112.95,26.86,1.857142,1.966666,1.857142,Tendencia estable
2024-04-14,2024,4,7,True,Amazon,Deporte,2,112.95,26.86,1.714285,1.966666,1.714285,Tendencia decreciente
2024-04-15,2024,4,1,False,Amazon,Deporte,2,112.95,26.86,1.571428,1.966666,1.571428,Tendencia decreciente
2024-04-16,2024,4,2,False,Amazon,Deporte,2,112.95,26.86,1.428571,1.966666,1.428571,Tendencia decreciente
2024-04-17,2024,4,3,False,Amazon,Deporte,2,112.95,26.86,1.571428,1.933333,1.571428,Tendencia decreciente
2024-04-18,2024,4,4,False,Amazon,Deporte,2,112.95,26.86,1.714285,1.933333,1.714285,Tendencia decreciente
2024-04-19,2024,4,5,False,Amazon,Deporte,2,112.95,26.86,1.857142,1.933333,1.857142,Tendencia estable
2024-02-03,2024,2,6,True,Miravia,Electronica,3,138.07,51.62,2.714285,3.733333,2.714285,Tendencia decreciente
2024-02-04,2024,2,7,True,Miravia,Electronica,3,138.07,51.62,2.428571,3.733333,2.428571,Tendencia decreciente
2024-02-05,2024,2,1,False,Miravia,Electronica,3,138.07,51.62,2.285714,3.7,2.285714,Tendencia decreciente
2024-02-06,2024,2,2,False,Miravia,Electronica,3,138.07,51.62,2.142857,3.666666,2.142857,Tendencia decreciente
2024-02-07,2024,2,3,False,Miravia,Electronica,3,138.07,51.62,2.428571,3.633333,2.428571,Tendencia decreciente
2024-02-08,2024,2,4,False,Miravia,Electronica,3,138.07,51.62,2.714285,3.6,2.714285,Tendencia decreciente
2024-02-09,2024,2,5,False,Miravia,Electronica,3,138.07,51.62,3.0,3.6,3.0,Tendencia decreciente
2024-02-10,2024,2,6,True,Miravia,Electronica,3,138.07,51.62,3.0,3.566666,3.0,Tendencia decreciente
2024-02-11,2024,2,7,True,Miravia,Electronica,2,55.8,19.32,3.0,3.533333,3.0,Tendencia decreciente
2024-02-12,2024,2,1,False,Miravia,Electronica,2,55.8,19.32,2.857142,3.466666,2.857142,Tendencia decreciente
2024-02-22,2024,2,4,False,Miravia,Electronica,1,75.75,19.75,2.714285,3.466666,2.714285,Tendencia decreciente
2024-02-23,2024,2,5,False,Miravia,Electronica,1,75.75,19.75,2.428571,3.433333,2.428571,Tendencia decreciente
2024-02-24,2024,2,6,True,Miravia,Electronica,1,75.75,19.75,2.142857,3.4,2.142857,Tendencia decreciente
2024-02-25,2024,2,7,True,Miravia,Electronica,1,75.75,19.75,1.857142,3.366666,1.857142,Tendencia decreciente
2024-02-26,2024,2,1,False,Miravia,Electronica,3,253.09,53.19,1.571428,3.333333,1.571428,Tendencia decreciente
2024-02-27,2024,2,2,False,Miravia,Electronica,3,253.09,53.19,1.571428,3.233333,1.571428,Tendencia decreciente
2024-02-28,2024,2,3,False,Miravia,Electronica,3,253.09,53.19,1.714285,3.133333,1.714285,Tendencia decreciente
2024-02-29,2024,2,4,False,Miravia,Electronica,4,412.66,117.44,1.857142,3.033333,1.857142,Tendencia decreciente
2024-03-01,2024,3,5,False,Miravia,Electronica,4,412.66,117.44,2.285714,2.966666,2.285714,Tendencia decreciente
2024-03-02,2024,3,6,True,Miravia,Electronica,4,412.66,117.44,2.714285,2.933333,2.714285,Tendencia estable
2024-03-03,2024,3,7,True,Miravia,Electronica,4,412.66,117.44,3.142857,2.9,3.142857,Tendencia estable
2024-03-04,2024,3,1,False,Miravia,Electronica,4,412.66,117.44,3.571428,2.866666,3.571428,Tendencia creciente
2024-03-05,2024,3,2,False,Miravia,Electronica,3,336.91,97.69,3.714285,2.833333,3.714285,Tendencia creciente
2024-03-06,2024,3,3,False,Miravia,Electronica,4,359.38,102.79,3.714285,2.766666,3.714285,Tendencia creciente
2024-03-07,2024,3,4,False,Miravia,Electronica,4,355.54,99.41,3.857142,2.733333,3.857142,Tendencia creciente
2024-03-08,2024,3,5,False,Miravia,Electronica,4,358.28,101.83,3.857142,2.733333,3.857142,Tendencia creciente
2024-03-09,2024,3,6,True,Miravia,Electronica,2,182.04,69.35,3.857142,2.733333,3.857142,Tendencia creciente
2024-03-10,2024,3,7,True,Miravia,Electronica,2,178.75,66.46,3.571428,2.766666,3.571428,Tendencia creciente
2024-03-11,2024,3,1,False,Miravia,Electronica,2,222.91,109.59,3.285714,2.8,3.285714,Tendencia creciente
2024-03-12,2024,3,2,False,Miravia,Electronica,2,223.46,110.07,3.0,2.833333,3.0,Tendencia estable
2024-03-13,2024,3,3,False,Miravia,Electronica,2,222.09,108.87,2.857142,2.8,2.857142,Tendencia estable
2024-03-14,2024,3,4,False,Miravia,Electronica,6,347.47,166.26,2.571428,2.766666,2.571428,Tendencia estable
2024-01-01,2024,1,1,False,Amazon,Calzado,4,143.25,29.13,,,,Sin historico
2024-01-02,2024,1,2,False,Amazon,Calzado,3,114.5,10.83,4.0,4.0,4.0,Tendencia estable
2024-01-03,2024,1,3,False,Amazon,Calzado,3,124.36,19.06,3.5,3.5,3.5,Tendencia estable
2024-01-04,2024,1,4,False,Amazon,Calzado,2,105.89,19.98,3.333333,3.333333,3.333333,Tendencia estable
2024-01-05,2024,1,5,False,Amazon,Calzado,2,103.16,17.7,3.0,3.0,3.0,Tendencia estable
2024-01-06,2024,1,6,True,Amazon,Calzado,2,104.8,19.07,2.8,2.8,2.8,Tendencia estable
2024-01-07,2024,1,7,True,Amazon,Calzado,2,105.89,19.98,2.666666,2.666666,2.666666,Tendencia estable
2024-01-08,2024,1,1,False,Amazon,Calzado,2,100.42,15.41,2.571428,2.571428,2.571428,Tendencia estable
2024-01-09,2024,1,2,False,Amazon,Calzado,2,101.51,16.32,2.285714,2.5,2.285714,Tendencia estable
2024-01-10,2024,1,3,False,Amazon,Calzado,1,37.24,-3.49,2.142857,2.444444,2.142857,Tendencia decreciente
2024-01-11,2024,1,4,False,Amazon,Calzado,1,42.71,1.08,1.857142,2.3,1.857142,Tendencia decreciente
2024-01-12,2024,1,5,False,Amazon,Calzado,1,44.9,2.91,1.714285,2.181818,1.714285,Tendencia decreciente
2024-01-13,2024,1,6,True,Amazon,Calzado,3,115.35,19.46,1.571428,2.083333,1.571428,Tendencia decreciente
2024-01-14,2024,1,7,True,Amazon,Calzado,2,77.02,22.03,1.714285,2.153846,1.714285,Tendencia decreciente
2024-01-15,2024,1,1,False,Amazon,Calzado,2,77.02,22.03,1.714285,2.142857,1.714285,Tendencia decreciente
2024-01-16,2024,1,2,False,Amazon,Calzado,2,77.02,22.03,1.714285,2.133333,1.714285,Tendencia decreciente
2024-01-17,2024,1,3,False,Amazon,Calzado,2,77.02,22.03,1.714285,2.125,1.714285,Tendencia decreciente
2024-01-18,2024,1,4,False,Amazon,Calzado,4,242.12,97.8,1.857142,2.117647,1.857142,Tendencia decreciente
2024-01-19,2024,1,5,False,Amazon,Calzado,6,328.84,125.58,2.285714,2.222222,2.285714,Tendencia estable
2024-01-20,2024,1,6,True,Amazon,Calzado,6,328.84,125.58,3.0,2.421052,3.0,Tendencia creciente
2024-01-21,2024,1,7,True,Amazon,Calzado,6,328.84,125.58,3.428571,2.6,3.428571,Tendencia creciente
2024-01-22,2024,1,1,False,Amazon,Calzado,6,328.84,125.58,4.0,2.761904,4.0,Tendencia creciente
2024-01-23,2024,1,2,False,Amazon,Calzado,7,399.03,142.25,4.571428,2.90909,4.571428,Tendencia creciente
2024-01-24,2024,1,3,False,Amazon,Calzado,5,322.01,120.22,5.285714,3.086956,5.285714,Tendencia creciente
2024-01-25,2024,1,4,False,Amazon,Calzado,5,322.01,120.22,5.714285,3.166666,5.714285,Tendencia creciente
2024-01-26,2024,1,5,False,Amazon,Calzado,7,410.29,133.72,5.857142,3.24,5.857142,Tendencia creciente
2024-01-27,2024,1,6,True,Amazon,Calzado,7,410.29,133.72,6.0,3.384615,6.0,Tendencia creciente
2024-01-28,2024,1,7,True,Amazon,Calzado,7,410.29,133.72,6.142857,3.518518,6.142857,Tendencia creciente
2024-01-29,2024,1,1,False,Amazon,Calzado,8,475.28,148.65,6.285714,3.642857,6.285714,Tendencia creciente
2024-01-30,2024,1,2,False,Amazon,Calzado,5,270.8,60.35,6.571428,3.793103,6.571428,Tendencia creciente
2024-01-31,2024,1,3,False,Amazon,Calzado,5,260.47,48.94,6.285714,3.833333,6.285714,Tendencia creciente
2024-02-01,2024,2,4,False,Amazon,Calzado,6,339.56,67.37,6.285714,3.866666,6.285714,Tendencia creciente
2024-02-02,2024,2,5,False,Amazon,Calzado,10,585.07,150.81,6.428571,3.966666,6.428571,Tendencia creciente
2024-03-08,2024,3,5,False,Amazon,Accesorios,4,319.52,61.3,5.285714,6.666666,5.285714,Tendencia decreciente
2024-03-09,2024,3,6,True,Amazon,Accesorios,2,125.99,7.39,4.857142,6.666666,4.857142,Tendencia decreciente
2024-03-10,2024,3,7,True,Amazon,Accesorios,2,134.46,14.46,4.142857,6.6,4.142857,Tendencia decreciente
2024-03-11,2024,3,1,False,Amazon,Accesorios,2,137.84,17.28,3.571428,6.533333,3.571428,Tendencia decreciente
2024-03-12,2024,3,2,False,Amazon,Accesorios,2,108.52,-0.23,3.285714,6.4,3.285714,Tendencia decreciente
2024-03-13,2024,3,3,False,Amazon,Accesorios,2,121.01,10.19,3.0,6.266666,3.0,Tendencia decreciente
2024-03-14,2024,3,4,False,Amazon,Accesorios,2,124.35,12.99,2.714285,6.033333,2.714285,Tendencia decreciente
2024-03-15,2024,3,5,False,Amazon,Accesorios,2,121.21,10.36,2.285714,5.766666,2.285714,Tendencia decreciente
2024-03-16,2024,3,6,True,Amazon,Accesorios,2,118.28,7.91,2.0,5.5,2.0,Tendencia decreciente
2024-03-17,2024,3,7,True,Amazon,Accesorios,2,121.06,10.24,2.0,5.233333,2.0,Tendencia decreciente
2024-03-18,2024,3,1,False,Amazon,Accesorios,2,104.93,-3.24,2.0,4.966666,2.0,Tendencia decreciente
2024-03-19,2024,3,2,False,Amazon,Accesorios,1,42.72,3.99,2.0,4.7,2.0,Tendencia decreciente
2024-03-20,2024,3,3,False,Amazon,Accesorios,1,44.91,5.82,1.857142,4.466666,1.857142,Tendencia decreciente
2024-03-21,2024,3,4,False,Amazon,Accesorios,1,38.34,0.33,1.714285,4.233333,1.714285,Tendencia decreciente
2024-03-22,2024,3,5,False,Amazon,Accesorios,1,48.2,8.57,1.571428,3.966666,1.571428,Tendencia decreciente
2024-03-27,2024,3,3,False,Amazon,Accesorios,1,66.02,18.35,1.428571,3.7,1.428571,Tendencia decreciente
2024-03-28,2024,3,4,False,Amazon,Accesorios,1,66.02,18.35,1.285714,3.433333,1.285714,Tendencia decreciente
2024-03-29,2024,3,5,False,Amazon,Accesorios,1,66.02,18.35,1.142857,3.266666,1.142857,Tendencia decreciente
2024-03-30,2024,3,6,True,Amazon,Accesorios,2,150.72,54.29,1.0,3.166666,1.0,Tendencia decreciente
2024-03-31,2024,3,7,True,Amazon,Accesorios,2,150.72,54.29,1.142857,3.1,1.142857,Tendencia decreciente
2024-04-01,2024,4,1,False,Amazon,Accesorios,2,150.72,54.29,1.285714,3.033333,1.285714,Tendencia decreciente
2024-04-02,2024,4,2,False,Amazon,Accesorios,4,224.02,79.33,1.428571,2.9,1.428571,Tendencia decreciente
2024-04-03,2024,4,3,False,Amazon,Accesorios,4,224.02,79.33,1.857142,2.833333,1.857142,Tendencia decreciente
2024-04-04,2024,4,4,False,Amazon,Accesorios,4,224.02,79.33,2.285714,2.733333,2.285714,Tendencia decreciente
2024-04-05,2024,4,5,False,Amazon,Accesorios,4,224.02,79.33,2.714285,2.633333,2.714285,Tendencia estable
2024-04-06,2024,4,6,True,Amazon,Accesorios,6,389.74,149.44,3.142857,2.533333,3.142857,Tendencia creciente
2024-04-07,2024,4,7,True,Amazon,Accesorios,6,333.48,127.16,3.714285,2.533333,3.714285,Tendencia creciente
2024-04-08,2024,4,1,False,Amazon,Accesorios,8,466.84,147.02,4.285714,2.6,4.285714,Tendencia creciente
2024-04-09,2024,4,2,False,Amazon,Accesorios,10,629.29,200.53,5.142857,2.733333,5.142857,Tendencia creciente
2024-04-10,2024,4,3,False,Amazon,Accesorios,10,637.14,207.09,6.0,2.933333,6.0,Tendencia creciente
2024-04-11,2024,4,4,False,Amazon,Accesorios,10,618.45,165.62,6.857142,3.1,6.857142,Tendencia creciente
2024-04-12,2024,4,5,False,Amazon,Accesorios,10,653.76,195.1,7.714285,3.3,7.714285,Tendencia creciente
2024-02-02,2024,2,5,False,Amazon,Moda Mujer,4,249.93,69.18,3.0,7.033333,3.0,Tendencia decreciente
2024-02-03,2024,2,6,True,Amazon,Moda Mujer,4,269.09,85.18,3.428571,7.0,3.428571,Tendencia decreciente
2024-02-04,2024,2,7,True,Amazon,Moda Mujer,4,271.22,86.95,3.714285,6.933333,3.714285,Tendencia decreciente
2024-02-05,2024,2,1,False,Amazon,Moda Mujer,4,265.9,82.51,3.857142,6.866666,3.857142,Tendencia decreciente
2024-02-06,2024,2,2,False,Amazon,Moda Mujer,4,269.09,85.18,4.0,6.8,4.0,Tendencia decreciente
2024-02-07,2024,2,3,False,Amazon,Moda Mujer,4,271.22,86.95,4.142857,6.7,4.142857,Tendencia decreciente
2024-02-08,2024,2,4,False,Amazon,Moda Mujer,3,185.7,67.21,4.0,6.6,4.0,Tendencia decreciente
2024-02-09,2024,2,5,False,Amazon,Moda Mujer,2,87.26,27.48,3.857142,6.4,3.857142,Tendencia decreciente
2024-02-10,2024,2,6,True,Amazon,Moda Mujer,2,72.37,15.04,3.571428,6.166666,3.571428,Tendencia decreciente
2024-02-11,2024,2,7,True,Amazon,Moda Mujer,2,83.01,23.93,3.285714,5.933333,3.285714,Tendencia decreciente
2024-02-13,2024,2,2,False,Amazon,Moda Mujer,3,24.96,-0.12,3.0,5.7,3.0,Tendencia decreciente
2024-02-14,2024,2,3,False,Amazon,Moda Mujer,3,24.96,-0.12,2.857142,5.5,2.857142,Tendencia decreciente
2024-02-15,2024,2,4,False,Amazon,Moda Mujer,3,24.96,-0.12,2.714285,5.133333,2.714285,Tendencia decreciente
2024-02-16,2024,2,5,False,Amazon,Moda Mujer,3,24.96,-0.12,2.571428,4.833333,2.571428,Tendencia decreciente
2024-02-17,2024,2,6,True,Amazon,Moda Mujer,3,24.96,-0.12,2.571428,4.566666,2.571428,Tendencia decreciente
2024-02-18,2024,2,7,True,Amazon,Moda Mujer,3,24.96,-0.12,2.714285,4.3,2.714285,Tendencia decreciente
2024-02-19,2024,2,1,False,Amazon,Moda Mujer,3,24.96,-0.12,2.857142,4.066666,2.857142,Tendencia decreciente
2024-02-20,2024,2,2,False,Amazon,Moda Mujer,3,24.96,-0.12,3.0,3.833333,3.0,Tendencia decreciente
2024-02-21,2024,2,3,False,Amazon,Moda Mujer,3,24.96,-0.12,3.0,3.666666,3.0,Tendencia decreciente
2024-02-22,2024,2,4,False,Amazon,Moda Mujer,3,24.96,-0.12,3.0,3.466666,3.0,Tendencia decreciente
2024-02-23,2024,2,5,False,Amazon,Moda Mujer,3,24.96,-0.12,3.0,3.366666,3.0,Tendencia decreciente
2024-02-24,2024,2,6,True,Amazon,Moda Mujer,3,24.96,-0.12,3.0,3.266666,3.0,Tendencia estable
2024-02-25,2024,2,7,True,Amazon,Moda Mujer,3,69.57,16.18,3.0,3.166666,3.0,Tendencia estable
2024-02-26,2024,2,1,False,Amazon,Moda Mujer,3,69.57,16.18,3.0,3.1,3.0,Tendencia estable
2024-02-27,2024,2,2,False,Amazon,Moda Mujer,3,69.57,16.18,3.0,3.166666,3.0,Tendencia estable
2024-02-28,2024,2,3,False,Amazon,Moda Mujer,3,69.57,16.18,3.0,3.2,3.0,Tendencia estable
2024-02-29,2024,2,4,False,Amazon,Moda Mujer,5,146.37,40.33,3.0,3.2,3.0,Tendencia estable
2024-03-01,2024,3,5,False,Amazon,Moda Mujer,6,176.83,43.9,3.285714,3.266666,3.285714,Tendencia estable
2024-03-02,2024,3,6,True,Amazon,Moda Mujer,6,181.31,47.65,3.714285,3.366666,3.714285,Tendencia creciente
2024-03-03,2024,3,7,True,Amazon,Moda Mujer,7,192.66,42.64,4.142857,3.4,4.142857,Tendencia creciente
2024-03-04,2024,3,1,False,Amazon,Moda Mujer,7,189.74,40.2,4.714285,3.5,4.714285,Tendencia creciente
2024-03-05,2024,3,2,False,Amazon,Moda Mujer,9,463.13,152.46,5.285714,3.6,5.285714,Tendencia creciente
2024-03-12,2024,3,2,False,Amazon,Electronica,1,54.53,11.42,1.0,2.733333,1.0,Tendencia decreciente
2024-03-13,2024,3,3,False,Amazon,Electronica,1,54.53,11.42,1.0,2.6,1.0,Tendencia decreciente
2024-03-14,2024,3,4,False,Amazon,Electronica,1,54.53,11.42,1.0,2.5,1.0,Tendencia decreciente
2024-03-15,2024,3,5,False,Amazon,Electronica,1,54.53,11.42,1.0,2.4,1.0,Tendencia decreciente
2024-03-16,2024,3,6,True,Amazon,Electronica,2,100.19,27.7,1.0,2.333333,1.0,Tendencia decreciente
2024-03-17,2024,3,7,True,Amazon,Electronica,2,114.93,40.01,1.142857,2.3,1.142857,Tendencia decreciente
2024-03-18,2024,3,1,False,Amazon,Electronica,2,120.82,44.93,1.285714,2.233333,1.285714,Tendencia decreciente
2024-03-19,2024,3,2,False,Amazon,Electronica,2,103.14,30.16,1.428571,2.166666,1.428571,Tendencia decreciente
2024-03-20,2024,3,3,False,Amazon,Electronica,4,297.82,122.39,1.571428,2.1,1.571428,Tendencia decreciente
2024-03-21,2024,3,4,False,Amazon,Electronica,4,300.77,124.85,2.0,2.1,2.0,Tendencia estable
2024-03-22,2024,3,5,False,Amazon,Electronica,8,383.48,138.63,2.428571,2.1,2.428571,Tendencia creciente
2024-03-23,2024,3,6,True,Amazon,Electronica,8,387.9,142.33,3.428571,2.233333,3.428571,Tendencia creciente
2024-03-24,2024,3,7,True,Amazon,Electronica,10,583.93,190.37,4.285714,2.366666,4.285714,Tendencia creciente
2024-03-25,2024,3,1,False,Amazon,Electronica,11,642.47,191.33,5.428571,2.566666,5.428571,Tendencia creciente
2024-03-26,2024,3,2,False,Amazon,Electronica,11,634.7,184.85,6.714285,2.833333,6.714285,Tendencia creciente
2024-03-27,2024,3,3,False,Amazon,Electronica,11,630.16,181.05,8.0,3.1,8.0,Tendencia creciente
2024-03-28,2024,3,4,False,Amazon,Electronica,9,531.75,154.84,9.0,3.366666,9.0,Tendencia creciente
2024-03-29,2024,3,5,False,Amazon,Electronica,9,527.28,151.11,9.714285,3.566666,9.714285,Tendencia creciente
2024-03-30,2024,3,6,True,Amazon,Electronica,9,529.97,153.35,9.857142,3.8,9.857142,Tendencia creciente
2024-03-31,2024,3,7,True,Amazon,Electronica,9,531.75,154.84,10.0,4.033333,10.0,Tendencia creciente
2024-04-01,2024,4,1,False,Amazon,Electronica,7,354.66,77.3,9.857142,4.266666,9.857142,Tendencia creciente
2024-04-02,2024,4,2,False,Amazon,Electronica,3,266.36,58.85,9.285714,4.433333,9.285714,Tendencia creciente
2024-04-03,2024,4,3,False,Amazon,Electronica,5,451.31,123.63,8.142857,4.466666,8.142857,Tendencia creciente
2024-04-04,2024,4,4,False,Amazon,Electronica,3,267.59,85.85,7.285714,4.566666,7.285714,Tendencia creciente
2024-04-05,2024,4,5,False,Amazon,Electronica,4,319.04,95.66,6.428571,4.633333,6.428571,Tendencia creciente
2024-04-06,2024,4,6,True,Amazon,Electronica,3,246.41,82.93,5.714285,4.733333,5.714285,Tendencia creciente
